timestamp,request_id,client_country,service,endpoint,entity_type,entity_value,status_code,processing_time_ms,event_type
2026-07-09T21:32:53.705Z,req_062464,Iran,stadium-service,/api/stadiums,city,Mexico City,200,602,stadium_lookup
2026-07-09T21:32:53.708Z,req_062598,Mexico,team-service,/api/teams,team,Mexico,200,14,team_lookup
2026-07-09T21:32:53.710Z,req_062604,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,7,stadium_lookup
2026-07-09T21:32:53.712Z,req_062599,Iran,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,17,stadium_lookup
2026-07-09T21:32:53.716Z,req_062595,Iran,team-service,/api/teams,team,Japan,200,31,team_lookup
2026-07-09T21:32:53.716Z,req_062603,Mexico,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,15,stadium_lookup
2026-07-09T21:32:53.716Z,req_062605,Iran,team-service,/api/teams,team,Argentina,200,7,team_lookup
2026-07-09T21:32:53.722Z,req_062601,Iran,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,25,stadium_lookup
2026-07-09T21:32:53.724Z,req_062596,France,stadium-service,/api/stadiums,stadium,Miami Stadium,200,34,stadium_lookup
2026-07-09T21:32:53.726Z,req_062602,Mexico,team-service,/api/teams,team,Argentina,200,26,team_lookup
2026-07-09T21:32:53.730Z,req_062242,Morocco,stadium-service,/api/stadiums,stadium,Los Angeles Stadium,200,1233,stadium_lookup
2026-07-09T21:32:53.731Z,req_062612,Iran,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,5,stadium_lookup
2026-07-09T21:32:53.733Z,req_062606,Mexico,team-service,/api/teams,team,Croatia,500,21,team_lookup
2026-07-09T21:32:53.734Z,req_062609,Iran,stadium-service,/api/stadiums,stadium,San Francisco Bay Area Stadium,200,14,stadium_lookup
2026-07-09T21:32:53.739Z,req_062610,Iran,team-service,/api/teams,team,Canada,500,17,team_lookup
2026-07-09T21:32:53.739Z,req_062613,Japan,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,12,stadium_lookup
2026-07-09T21:32:53.740Z,req_062600,Iran,stadium-service,/api/stadiums,city,Toronto,200,44,stadium_lookup
2026-07-09T21:32:53.743Z,req_062615,Argentina,team-service,/api/teams,team,Wakanda,404,8,team_lookup
2026-07-09T21:32:53.747Z,req_062257,Germany,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,1218,stadium_lookup
2026-07-09T21:32:53.750Z,req_062617,France,match-service,/api/matches,match_day,2026-06-25,200,13,match_lookup
2026-07-09T21:32:53.753Z,req_062608,Mexico,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,38,stadium_lookup
2026-07-09T21:32:53.754Z,req_062620,France,match-service,/api/matches,match_day,2026-07-06,200,10,match_lookup
2026-07-09T21:32:53.755Z,req_062407,Iran,team-service,/api/teams,team,Italy,200,844,team_lookup
2026-07-09T21:32:53.756Z,req_062611,Brazil,team-service,/api/teams,team,Argentina,200,33,team_lookup
2026-07-09T21:32:53.758Z,req_062624,Iran,team-service,/api/teams,team,Argentina,200,4,team_lookup
2026-07-09T21:32:53.759Z,req_062607,Iran,match-service,/api/matches,match_day,2026-06-29,200,45,match_lookup
2026-07-09T21:32:53.764Z,req_062628,Argentina,team-service,/api/teams,team,Argentina,200,4,team_lookup
2026-07-09T21:32:53.766Z,req_062626,Brazil,team-service,/api/teams,team,Brazil,200,8,team_lookup
2026-07-09T21:32:53.767Z,req_062623,Japan,team-service,/api/teams,team,Canada,500,16,team_lookup
2026-07-09T21:32:53.768Z,req_062614,Argentina,match-service,/api/matches,match_day,2026-06-25,200,39,match_lookup
2026-07-09T21:32:53.768Z,req_062625,Brazil,team-service,/api/teams,team,Germany,200,11,team_lookup
2026-07-09T21:32:53.772Z,req_062621,Iran,team-service,/api/teams,team,Argentina,200,27,team_lookup
2026-07-09T21:32:53.773Z,req_062616,Iran,match-service,/api/matches,match_day,2026-07-04,200,35,match_lookup
2026-07-09T21:32:53.773Z,req_062627,France,team-service,/api/teams,team,France,200,14,team_lookup
2026-07-09T21:32:53.774Z,req_062632,Germany,team-service,/api/teams,team,Germany,200,4,team_lookup
2026-07-09T21:32:53.776Z,req_062618,USA,match-service,/api/matches,match_day,2026-06-25,200,37,match_lookup
2026-07-09T21:32:53.779Z,req_062633,France,stadium-service,/api/stadiums,stadium,,400,7,stadium_lookup
2026-07-09T21:32:53.780Z,req_062619,USA,match-service,/api/matches,match_day,2026-13-45,400,37,match_lookup
2026-07-09T21:32:53.784Z,req_062631,Mexico,team-service,/api/teams,team,Argentina,200,16,team_lookup
2026-07-09T21:32:53.787Z,req_062634,Iran,team-service,/api/teams,team,Ecuador,200,11,team_lookup
2026-07-09T21:32:53.788Z,req_062635,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,14,stadium_lookup
2026-07-09T21:32:53.792Z,req_062629,USA,team-service,/api/teams,team,USA,200,31,team_lookup
2026-07-09T21:32:53.792Z,req_062630,Argentina,team-service,/api/teams,team,Argentina,200,28,team_lookup
2026-07-09T21:32:53.793Z,req_062622,Japan,match-service,/api/matches,match_day,2026-06-19,200,47,match_lookup
2026-07-09T21:32:53.793Z,req_062640,France,team-service,/api/teams,team,Atlantis,404,9,team_lookup
2026-07-09T21:32:53.796Z,req_062643,Argentina,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:32:53.799Z,req_062637,Iran,match-service,/api/matches,match_day,2026-06-18,200,19,match_lookup
2026-07-09T21:32:53.800Z,req_062638,Iran,team-service,/api/teams,team,Argentina,200,22,team_lookup
2026-07-09T21:32:53.803Z,req_062645,Iran,team-service,/api/teams,team,Argentina,200,10,team_lookup
2026-07-09T21:32:53.809Z,req_062650,Iran,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:32:53.812Z,req_062652,Mexico,team-service,/api/teams,team,Switzerland,500,7,team_lookup
2026-07-09T21:32:53.813Z,req_062646,Germany,team-service,/api/teams,team,Argentina,200,17,team_lookup
2026-07-09T21:32:53.813Z,req_062649,Argentina,match-service,/api/matches,match_day,,400,11,match_lookup
2026-07-09T21:32:53.817Z,req_062653,Japan,stadium-service,/api/stadiums,stadium,Camp Nou,404,9,stadium_lookup
2026-07-09T21:32:53.819Z,req_062641,USA,team-service,/api/teams,team,Argentina,200,31,team_lookup
2026-07-09T21:32:53.824Z,req_062644,France,team-service,/api/teams,team,France,200,32,team_lookup
2026-07-09T21:32:53.825Z,req_062639,France,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,43,stadium_lookup
2026-07-09T21:32:53.826Z,req_062647,USA,team-service,/api/teams,team,USA,200,28,team_lookup
2026-07-09T21:32:53.826Z,req_062655,Iran,stadium-service,/api/stadiums,stadium,Boston Stadium,200,10,stadium_lookup
2026-07-09T21:32:53.827Z,req_062642,Brazil,team-service,/api/teams,team,Brazil,200,39,team_lookup
2026-07-09T21:32:53.832Z,req_062651,USA,match-service,/api/matches,match_day,2026-07-19,200,25,match_lookup
2026-07-09T21:32:53.833Z,req_062658,Spain,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,11,stadium_lookup
2026-07-09T21:32:53.840Z,req_062657,Germany,stadium-service,/api/stadiums,stadium,Old Trafford,404,20,stadium_lookup
2026-07-09T21:32:53.841Z,req_062482,Iran,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,640,stadium_lookup
2026-07-09T21:32:53.844Z,req_062656,Germany,team-service,/api/teams,team,Germany,200,27,team_lookup
2026-07-09T21:32:53.846Z,req_062519,Brazil,team-service,/api/teams,team,Italy,200,454,team_lookup
2026-07-09T21:32:53.848Z,req_062654,Germany,team-service,/api/teams,team,Argentina,200,36,team_lookup
2026-07-09T21:32:53.849Z,req_062648,Japan,stadium-service,/api/stadiums,stadium,Houston Stadium,200,49,stadium_lookup
2026-07-09T21:32:53.849Z,req_062661,USA,team-service,/api/teams,team,USA,200,15,team_lookup
2026-07-09T21:32:53.853Z,req_062664,USA,match-service,/api/matches,match_day,2026-06-22,200,18,match_lookup
2026-07-09T21:32:53.857Z,req_062525,Germany,team-service,/api/teams,team,Canada,200,442,team_lookup
2026-07-09T21:32:53.857Z,req_062660,USA,team-service,/api/teams,team,Iran,200,29,team_lookup
2026-07-09T21:32:53.857Z,req_062669,Brazil,team-service,/api/teams,team,Wakanda,404,8,team_lookup
2026-07-09T21:32:53.858Z,req_062659,USA,match-service,/api/matches,match_day,2026-06-13,200,34,match_lookup
2026-07-09T21:32:53.858Z,req_062666,Germany,team-service,/api/teams,team,Italy,200,20,team_lookup
2026-07-09T21:32:53.861Z,req_062665,France,stadium-service,/api/stadiums,stadium,Miami Stadium,200,24,stadium_lookup
2026-07-09T21:32:53.861Z,req_062671,Iran,team-service,/api/teams,team,Canada,200,8,team_lookup
2026-07-09T21:32:53.870Z,req_062662,Germany,match-service,/api/matches,match_day,2026-06-15,200,40,match_lookup
2026-07-09T21:32:53.870Z,req_062670,Brazil,match-service,/api/matches,match_day,2026-06-25,200,19,match_lookup
2026-07-09T21:32:53.871Z,req_062663,Iran,match-service,/api/matches,match_day,2026-06-25,200,38,match_lookup
2026-07-09T21:32:53.871Z,req_062672,Mexico,team-service,/api/teams,team,Mexico,200,15,team_lookup
2026-07-09T21:32:53.875Z,req_062668,Germany,match-service,/api/matches,match_day,2026-06-15,200,30,match_lookup
2026-07-09T21:32:53.880Z,req_062422,Iran,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,942,stadium_lookup
2026-07-09T21:32:53.881Z,req_062675,France,match-service,/api/matches,match_day,2026-07-06,200,21,match_lookup
2026-07-09T21:32:53.881Z,req_062679,Germany,team-service,/api/teams,team,Italy,200,14,team_lookup
2026-07-09T21:32:53.882Z,req_062674,Brazil,team-service,/api/teams,team,Australia,200,24,team_lookup
2026-07-09T21:32:53.883Z,req_062676,Argentina,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,20,stadium_lookup
2026-07-09T21:32:53.886Z,req_062682,Spain,stadium-service,/api/stadiums,stadium,Boston Stadium,200,12,stadium_lookup
2026-07-09T21:32:53.889Z,req_062687,Japan,team-service,/api/teams,team,Japan,200,5,team_lookup
2026-07-09T21:32:53.892Z,req_062684,Brazil,team-service,/api/teams,team,Brazil,200,14,team_lookup
2026-07-09T21:32:53.899Z,req_062686,Argentina,stadium-service,/api/stadiums,stadium,Old Trafford,404,19,stadium_lookup
2026-07-09T21:32:53.901Z,req_062677,Iran,team-service,/api/teams,team,Argentina,200,37,team_lookup
2026-07-09T21:32:53.901Z,req_062681,Spain,match-service,/api/matches,match_day,2026-06-13,200,30,match_lookup
2026-07-09T21:32:53.902Z,req_062683,Iran,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,27,stadium_lookup
2026-07-09T21:32:53.903Z,req_062673,Germany,match-service,/api/matches,match_day,2026-06-25,200,47,match_lookup
2026-07-09T21:32:53.904Z,req_062689,Brazil,team-service,/api/teams,team,Brazil,200,13,team_lookup
2026-07-09T21:32:53.908Z,req_062678,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,41,stadium_lookup
2026-07-09T21:32:53.909Z,req_062688,France,team-service,/api/teams,team,,400,24,team_lookup
2026-07-09T21:32:53.910Z,req_062690,Germany,team-service,/api/teams,team,Germany,200,22,team_lookup
2026-07-09T21:32:53.915Z,req_062695,Mexico,match-service,/api/matches,match_day,2026-06-29,200,12,match_lookup
2026-07-09T21:32:53.917Z,req_062701,France,team-service,/api/teams,team,Norway,200,3,team_lookup
2026-07-09T21:32:53.920Z,req_062693,France,match-service,/api/matches,match_day,2026-06-25,200,26,match_lookup
2026-07-09T21:32:53.920Z,req_062697,Spain,match-service,/api/matches,match_day,2026-06-25,200,14,match_lookup
2026-07-09T21:32:53.926Z,req_062685,Brazil,match-service,/api/matches,match_day,2026-06-25,200,48,match_lookup
2026-07-09T21:32:53.926Z,req_062691,Brazil,team-service,/api/teams,team,Brazil,200,36,team_lookup
2026-07-09T21:32:53.928Z,req_062696,Germany,stadium-service,/api/stadiums,stadium,Old Trafford,404,24,stadium_lookup
2026-07-09T21:32:53.929Z,req_062704,USA,team-service,/api/teams,team,Norway,200,10,team_lookup
2026-07-09T21:32:53.930Z,req_062692,France,stadium-service,/api/stadiums,stadium,Kansas City Stadium,200,38,stadium_lookup
2026-07-09T21:32:53.930Z,req_062694,Iran,stadium-service,/api/stadiums,city,Toronto,200,34,stadium_lookup
2026-07-09T21:32:53.937Z,req_062699,Iran,match-service,/api/matches,match_day,2026-06-22,200,27,match_lookup
2026-07-09T21:32:53.943Z,req_062706,Spain,team-service,/api/teams,team,Ecuador,200,19,team_lookup
2026-07-09T21:32:53.944Z,req_062700,Argentina,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,32,stadium_lookup
2026-07-09T21:32:53.945Z,req_062707,Spain,stadium-service,/api/stadiums,stadium,Boston Stadium,200,20,stadium_lookup
2026-07-09T21:32:53.945Z,req_062713,Argentina,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:32:53.948Z,req_062714,Argentina,team-service,/api/teams,team,Argentina,200,7,team_lookup
2026-07-09T21:32:53.949Z,req_062702,Spain,team-service,/api/teams,team,Argentina,200,34,team_lookup
2026-07-09T21:32:53.949Z,req_062709,Iran,match-service,/api/matches,match_day,2026-06-29,200,17,match_lookup
2026-07-09T21:32:53.952Z,req_062703,Germany,team-service,/api/teams,team,South Korea,200,35,team_lookup
2026-07-09T21:32:53.956Z,req_062698,USA,match-service,/api/matches,match_day,2026-06-13,200,49,match_lookup
2026-07-09T21:32:53.959Z,req_062715,Canada,match-service,/api/matches,match_day,2026-06-25,200,11,match_lookup
2026-07-09T21:32:53.961Z,req_062718,Brazil,match-service,/api/matches,match_day,2026-07-06,200,8,match_lookup
2026-07-09T21:32:53.971Z,req_062711,Iran,match-service,/api/matches,match_day,2026-06-25,200,34,match_lookup
2026-07-09T21:32:53.972Z,req_062545,Spain,team-service,/api/teams,team,Senegal,200,465,team_lookup
2026-07-09T21:32:53.973Z,req_062710,Canada,stadium-service,/api/stadiums,stadium,,400,40,stadium_lookup
2026-07-09T21:32:53.974Z,req_062712,Canada,match-service,/api/matches,match_day,2026-06-25,200,39,match_lookup
2026-07-09T21:32:53.977Z,req_062719,Mexico,team-service,/api/teams,team,France,200,22,team_lookup
2026-07-09T21:32:53.983Z,req_062724,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,19,stadium_lookup
2026-07-09T21:32:53.984Z,req_062721,Mexico,match-service,/api/matches,match_day,2026-06-18,200,26,match_lookup
2026-07-09T21:32:53.986Z,req_062727,Canada,team-service,/api/teams,team,Netherlands,200,8,team_lookup
2026-07-09T21:32:53.987Z,req_062722,Mexico,stadium-service,/api/stadiums,stadium,San Francisco Bay Area Stadium,200,27,stadium_lookup
2026-07-09T21:32:53.988Z,req_062725,Germany,team-service,/api/teams,team,Germany,200,22,team_lookup
2026-07-09T21:32:53.994Z,req_062338,USA,match-service,/api/matches,match_day,2026-06-12,200,1260,match_lookup
2026-07-09T21:32:53.994Z,req_062716,Germany,match-service,/api/matches,match_day,2026-06-12,200,45,match_lookup
2026-07-09T21:32:53.996Z,req_062720,Germany,team-service,/api/teams,team,Saudi Arabia,200,40,team_lookup
2026-07-09T21:32:53.997Z,req_062734,Iran,match-service,/api/matches,match_day,2026-07-04,200,6,match_lookup
2026-07-09T21:32:53.999Z,req_062717,USA,match-service,/api/matches,match_day,2026-07-14,200,48,match_lookup
2026-07-09T21:32:54.002Z,req_062723,USA,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,40,stadium_lookup
2026-07-09T21:32:54.004Z,req_062431,Germany,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,1038,stadium_lookup
2026-07-09T21:32:54.005Z,req_062729,Germany,match-service,/api/matches,match_day,2026-06-25,200,22,match_lookup
2026-07-09T21:32:54.005Z,req_062730,Germany,team-service,/api/teams,team,Germany,200,24,team_lookup
2026-07-09T21:32:54.006Z,req_062738,Germany,team-service,/api/teams,team,Argentina,200,5,team_lookup
2026-07-09T21:32:54.009Z,req_062732,Spain,stadium-service,/api/stadiums,stadium,San Francisco Bay Area Stadium,200,20,stadium_lookup
2026-07-09T21:32:54.010Z,req_062731,Brazil,team-service,/api/teams,team,South Korea,200,24,team_lookup
2026-07-09T21:32:54.012Z,req_062733,France,match-service,/api/matches,match_day,2026-06-25,200,22,match_lookup
2026-07-09T21:32:54.014Z,req_062726,Japan,stadium-service,/api/stadiums,city,Dallas,200,38,stadium_lookup
2026-07-09T21:32:54.016Z,req_062453,France,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,977,stadium_lookup
2026-07-09T21:32:54.017Z,req_062740,Mexico,team-service,/api/teams,team,Japan,200,12,team_lookup
2026-07-09T21:32:54.018Z,req_062736,Argentina,match-service,/api/matches,match_day,2026-06-22,200,20,match_lookup
2026-07-09T21:32:54.023Z,req_062739,Argentina,match-service,/api/matches,match_day,2026-06-18,200,21,match_lookup
2026-07-09T21:32:54.023Z,req_062743,France,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,12,stadium_lookup
2026-07-09T21:32:54.024Z,req_062728,Japan,stadium-service,/api/stadiums,stadium,Toronto Stadium,200,45,stadium_lookup
2026-07-09T21:32:54.026Z,req_062735,Germany,match-service,/api/matches,match_day,25-06-2026,400,33,match_lookup
2026-07-09T21:32:54.031Z,req_062742,Iran,team-service,/api/teams,team,Argentina,200,22,team_lookup
2026-07-09T21:32:54.033Z,req_062741,Brazil,match-service,/api/matches,match_day,2026-06-13,200,26,match_lookup
2026-07-09T21:32:54.036Z,req_062749,Germany,stadium-service,/api/stadiums,stadium,Camp Nou,404,14,stadium_lookup
2026-07-09T21:32:54.042Z,req_062737,Iran,match-service,/api/matches,match_day,,400,38,match_lookup
2026-07-09T21:32:54.043Z,req_062751,Brazil,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,14,stadium_lookup
2026-07-09T21:32:54.046Z,req_062547,Iran,team-service,/api/teams,team,Australia,200,536,team_lookup
2026-07-09T21:32:54.046Z,req_062745,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,32,stadium_lookup
2026-07-09T21:32:54.046Z,req_062756,Morocco,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,10,stadium_lookup
2026-07-09T21:32:54.048Z,req_062750,Brazil,team-service,/api/teams,team,,400,25,team_lookup
2026-07-09T21:32:54.052Z,req_062748,Japan,stadium-service,/api/stadiums,stadium,Seattle Stadium,200,32,stadium_lookup
2026-07-09T21:32:54.055Z,req_062744,France,match-service,/api/matches,match_day,2026-06-14,200,43,match_lookup
2026-07-09T21:32:54.058Z,req_062746,Germany,stadium-service,/api/stadiums,stadium,BC Place Vancouver,200,43,stadium_lookup
2026-07-09T21:32:54.058Z,req_062753,Mexico,team-service,/api/teams,team,Portugal,500,30,team_lookup
2026-07-09T21:32:54.062Z,req_062747,Canada,match-service,/api/matches,match_day,2026-13-45,400,43,match_lookup
2026-07-09T21:32:54.063Z,req_062755,USA,team-service,/api/teams,team,Japan,200,19,team_lookup
2026-07-09T21:32:54.068Z,req_062758,Japan,match-service,/api/matches,match_day,,400,28,match_lookup
2026-07-09T21:32:54.070Z,req_062760,Iran,team-service,/api/teams,team,Argentina,200,22,team_lookup
2026-07-09T21:32:54.072Z,req_062757,Argentina,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,500,34,stadium_lookup
2026-07-09T21:32:54.076Z,req_062752,Germany,match-service,/api/matches,match_day,2026-06-12,200,49,match_lookup
2026-07-09T21:32:54.077Z,req_062764,Iran,team-service,/api/teams,team,Sweden,500,20,team_lookup
2026-07-09T21:32:54.081Z,req_062759,Mexico,team-service,/api/teams,team,Mexico,200,39,team_lookup
2026-07-09T21:32:54.084Z,req_062766,USA,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,21,stadium_lookup
2026-07-09T21:32:54.087Z,req_062763,Iran,match-service,/api/matches,match_day,2026-07-06,200,23,match_lookup
2026-07-09T21:32:54.088Z,req_062772,Argentina,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,12,stadium_lookup
2026-07-09T21:32:54.089Z,req_062761,Canada,match-service,/api/matches,match_day,2026-06-22,200,35,match_lookup
2026-07-09T21:32:54.091Z,req_062762,France,stadium-service,/api/stadiums,stadium,Atlanta Stadium,200,40,stadium_lookup
2026-07-09T21:32:54.092Z,req_062769,Iran,team-service,/api/teams,team,Argentina,200,14,team_lookup
2026-07-09T21:32:54.094Z,req_062773,USA,team-service,/api/teams,team,USA,200,17,team_lookup
2026-07-09T21:32:54.100Z,req_062770,Japan,match-service,/api/matches,match_day,2026-06-25,200,28,match_lookup
2026-07-09T21:32:54.100Z,req_062778,Iran,team-service,/api/teams,team,Argentina,200,10,team_lookup
2026-07-09T21:32:54.104Z,req_062765,Argentina,match-service,/api/matches,match_day,2026-07-19,200,44,match_lookup
2026-07-09T21:32:54.105Z,req_062767,Argentina,stadium-service,/api/stadiums,stadium,,400,38,stadium_lookup
2026-07-09T21:32:54.105Z,req_062775,France,stadium-service,/api/stadiums,stadium,Miami Stadium,200,23,stadium_lookup
2026-07-09T21:32:54.105Z,req_062779,Spain,team-service,/api/teams,team,Australia,200,13,team_lookup
2026-07-09T21:32:54.107Z,req_062782,Iran,team-service,/api/teams,team,Argentina,200,10,team_lookup
2026-07-09T21:32:54.114Z,req_062774,Argentina,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,34,stadium_lookup
2026-07-09T21:32:54.116Z,req_062480,Argentina,stadium-service,/api/stadiums,stadium,Houston Stadium,200,925,stadium_lookup
2026-07-09T21:32:54.116Z,req_062783,Japan,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,17,stadium_lookup
2026-07-09T21:32:54.117Z,req_062429,Argentina,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,1156,stadium_lookup
2026-07-09T21:32:54.118Z,req_062776,Germany,team-service,/api/teams,team,Germany,200,35,team_lookup
2026-07-09T21:32:54.121Z,req_062791,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,4,stadium_lookup
2026-07-09T21:32:54.124Z,req_062777,Canada,team-service,/api/teams,team,Norway,200,38,team_lookup
2026-07-09T21:32:54.127Z,req_062793,Argentina,team-service,/api/teams,team,Argentina,200,4,team_lookup
2026-07-09T21:32:54.128Z,req_062785,Argentina,team-service,/api/teams,team,Argentina,200,23,team_lookup
2026-07-09T21:32:54.129Z,req_062771,USA,stadium-service,/api/stadiums,city,Mexico City,200,49,stadium_lookup
2026-07-09T21:32:54.129Z,req_062780,France,team-service,/api/teams,team,France,200,35,team_lookup
2026-07-09T21:32:54.131Z,req_062784,Germany,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,31,stadium_lookup
2026-07-09T21:32:54.137Z,req_062792,USA,team-service,/api/teams,team,USA,200,18,team_lookup
2026-07-09T21:32:54.138Z,req_062788,Iran,match-service,/api/matches,match_day,2026-07-06,500,26,match_lookup
2026-07-09T21:32:54.144Z,req_062786,Japan,stadium-service,/api/stadiums,stadium,Wembley Stadium,404,36,stadium_lookup
2026-07-09T21:32:54.145Z,req_062798,USA,team-service,/api/teams,team,Belgium,200,14,team_lookup
2026-07-09T21:32:54.148Z,req_062794,Iran,team-service,/api/teams,team,Iran,200,24,team_lookup
2026-07-09T21:32:54.148Z,req_062800,Argentina,team-service,/api/teams,team,Argentina,200,14,team_lookup
2026-07-09T21:32:54.149Z,req_062789,Japan,match-service,/api/matches,match_day,2026-02-30,400,38,match_lookup
2026-07-09T21:32:54.152Z,req_062795,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,24,stadium_lookup
2026-07-09T21:32:54.158Z,req_062807,Germany,team-service,/api/teams,team,Denmark,500,7,team_lookup
2026-07-09T21:32:54.162Z,req_062796,France,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,35,stadium_lookup
2026-07-09T21:32:54.162Z,req_062803,Iran,team-service,/api/teams,team,Argentina,200,21,team_lookup
2026-07-09T21:32:54.165Z,req_062797,Brazil,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,35,stadium_lookup
2026-07-09T21:32:54.166Z,req_062440,Iran,stadium-service,/api/stadiums,stadium,Los Angeles Stadium,200,1178,stadium_lookup
2026-07-09T21:32:54.170Z,req_062808,Iran,match-service,/api/matches,match_day,2026-06-29,200,18,match_lookup
2026-07-09T21:32:54.172Z,req_062809,France,team-service,/api/teams,team,France,200,19,team_lookup
2026-07-09T21:32:54.178Z,req_062799,Brazil,stadium-service,/api/stadiums,stadium,Houston Stadium,500,42,stadium_lookup
2026-07-09T21:32:54.179Z,req_062815,Mexico,stadium-service,/api/stadiums,stadium,Kansas City Stadium,500,8,stadium_lookup
2026-07-09T21:32:54.182Z,req_062802,Spain,team-service,/api/teams,team,Sweden,500,39,team_lookup
2026-07-09T21:32:54.182Z,req_062811,Germany,match-service,/api/matches,match_day,2026-06-14,200,26,match_lookup
2026-07-09T21:32:54.185Z,req_062805,Spain,match-service,/api/matches,match_day,2026-06-25,200,39,match_lookup
2026-07-09T21:32:54.189Z,req_062804,France,stadium-service,/api/stadiums,stadium,Dallas Stadium,200,45,stadium_lookup
2026-07-09T21:32:54.191Z,req_062806,Germany,match-service,/api/matches,match_day,2026-06-25,200,43,match_lookup
2026-07-09T21:32:54.197Z,req_062816,Japan,team-service,/api/teams,team,Italy,200,24,team_lookup
2026-07-09T21:32:54.198Z,req_062819,Japan,team-service,/api/teams,team,Japan,200,16,team_lookup
2026-07-09T21:32:54.201Z,req_062810,Spain,stadium-service,/api/stadiums,stadium,Philadelphia Stadium,200,46,stadium_lookup
2026-07-09T21:32:54.201Z,req_062813,Argentina,team-service,/api/teams,team,Argentina,200,36,team_lookup
2026-07-09T21:32:54.203Z,req_062812,Germany,match-service,/api/matches,match_day,2026-06-22,200,42,match_lookup
2026-07-09T21:32:54.205Z,req_062814,Iran,stadium-service,/api/stadiums,stadium,Guadalajara Stadium,500,37,stadium_lookup
2026-07-09T21:32:54.210Z,req_062823,France,match-service,/api/matches,match_day,2026-06-19,200,20,match_lookup
2026-07-09T21:32:54.213Z,req_062824,Iran,stadium-service,/api/stadiums,stadium,Mexico City Stadium,200,20,stadium_lookup
2026-07-09T21:32:54.216Z,req_062817,USA,team-service,/api/teams,team,USA,200,40,team_lookup
2026-07-09T21:32:54.216Z,req_062830,Mexico,team-service,/api/teams,team,Mexico,200,8,team_lookup
2026-07-09T21:32:54.220Z,req_062822,France,team-service,/api/teams,team,South Korea,200,32,team_lookup
2026-07-09T21:32:54.221Z,req_062821,Brazil,team-service,/api/teams,team,Brazil,200,34,team_lookup
2026-07-09T21:32:54.225Z,req_062825,Canada,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,31,stadium_lookup
2026-07-09T21:32:54.226Z,req_062834,Brazil,team-service,/api/teams,team,Argentina,200,6,team_lookup
2026-07-09T21:32:54.231Z,req_062827,Japan,match-service,/api/matches,match_day,2026-07-19,200,28,match_lookup
2026-07-09T21:32:54.234Z,req_062836,Argentina,match-service,/api/matches,match_day,2026-07-14,200,8,match_lookup
2026-07-09T21:32:54.236Z,req_062833,Iran,team-service,/api/teams,team,Portugal,200,19,team_lookup
2026-07-09T21:32:54.238Z,req_062838,France,team-service,/api/teams,team,Saudi Arabia,200,8,team_lookup
2026-07-09T21:32:54.240Z,req_062828,Germany,team-service,/api/teams,team,Colombia,200,35,team_lookup
2026-07-09T21:32:54.240Z,req_062835,Japan,stadium-service,/api/stadiums,stadium,New York New Jersey Stadium,200,18,stadium_lookup
